"order_id","ordered_at","customer_id","country","status","amount_cents"
2416,2026-01-03 17:04:37.000Z,815042,"DE","paid",5143
2417,2026-01-03 17:06:39.000Z,129747,"FR","paid",2705
2418,2026-01-03 17:08:09.000Z,492080,"SE","paid",5794
2419,2026-01-03 17:09:15.000Z,170089,"UK","paid",7181
2420,2026-01-03 17:11:05.000Z,634382,"UK","paid",7602
2421,2026-01-03 17:12:47.000Z,715567,"PL","paid",6560
2422,2026-01-03 17:14:33.000Z,446716,"US","refunded",8994
2423,2026-01-03 17:15:55.000Z,768901,"DE","paid",9221
2424,2026-01-03 17:17:17.000Z,777466,"SE","paid",4461
2425,2026-01-03 17:19:19.000Z,942251,"DE","cancelled",2574
2426,2026-01-03 17:21:01.000Z,156136,"PL","paid",7531
2427,2026-01-03 17:22:35.000Z,998593,"DE","paid",1574
2428,2026-01-03 17:24:05.000Z,561126,"UK","paid",5180
2429,2026-01-03 17:26:11.000Z,516935,"PL","cancelled",3557
2430,2026-01-03 17:27:09.000Z,233396,"FR","paid",5059
2431,2026-01-03 17:29:15.000Z,902845,"UK","paid",865
2432,2026-01-03 17:30:41.000Z,360914,"UK","paid",5140
2433,2026-01-03 17:32:31.000Z,576867,"DE","paid",190
2434,2026-01-03 17:33:29.000Z,159168,"DE","paid",9729
2435,2026-01-03 17:35:35.000Z,284057,"UK","paid",2938
2436,2026-01-03 17:36:41.000Z,279646,"US","paid",3105
2437,2026-01-03 17:38:27.000Z,430015,"SE","paid",9674
2438,2026-01-03 17:40:17.000Z,774188,"UK","paid",1776
2439,2026-01-03 17:41:43.000Z,926997,"US","paid",4743
2440,2026-01-03 17:43:21.000Z,987658,"DE","paid",9162
2441,2026-01-03 17:45:19.000Z,179899,"US","paid",4524
2442,2026-01-03 17:46:33.000Z,637016,"FR","paid",3778
2443,2026-01-03 17:48:51.000Z,248977,"US","paid",6898
2444,2026-01-03 17:50:01.000Z,811990,"SE","paid",8317
2445,2026-01-03 17:52:03.000Z,405815,"SE","paid",8410
2446,2026-01-03 17:53:01.000Z,259076,"UK","paid",1098
2447,2026-01-03 17:55:07.000Z,229645,"UK","paid",534
2448,2026-01-03 17:56:21.000Z,290402,"PL","paid",301
2449,2026-01-03 17:57:47.000Z,640371,"US","paid",3072
2450,2026-01-03 17:59:49.000Z,327376,"UK","paid",603
2451,2026-01-03 18:01:43.000Z,825993,"UK","paid",4146
2452,2026-01-03 18:02:49.000Z,418382,"UK","paid",309
2453,2026-01-03 18:04:27.000Z,770223,"UK","paid",6241
2454,2026-01-03 18:06:17.000Z,790396,"SE","paid",8992
2455,2026-01-03 18:07:43.000Z,156485,"PL","cancelled",8862
2456,2026-01-03 18:09:25.000Z,341530,"UK","paid",8211
2457,2026-01-03 18:11:19.000Z,132747,"PL","paid",7467
2458,2026-01-03 18:12:37.000Z,732008,"UK","paid",3915
2459,2026-01-03 18:13:55.000Z,610849,"PL","paid",5494
2460,2026-01-03 18:15:41.000Z,584998,"DE","paid",3387
2461,2026-01-03 18:17:51.000Z,883591,"UK","refunded",4232
2462,2026-01-03 18:18:49.000Z,549172,"US","paid",6752
2463,2026-01-03 18:20:51.000Z,387677,"FR","paid",9138
2464,2026-01-03 18:22:21.000Z,954130,"FR","paid",4471
2465,2026-01-03 18:23:47.000Z,193379,"PL","paid",572
2466,2026-01-03 18:25:41.000Z,918016,"PL","paid",2688
2467,2026-01-03 18:27:07.000Z,363545,"FR","paid",994
2468,2026-01-03 18:28:37.000Z,138238,"SE","paid",4502
2469,2026-01-03 18:30:23.000Z,997567,"UK","paid",3919
2470,2026-01-03 18:32:13.000Z,649580,"DE","paid",2183
2471,2026-01-03 18:34:03.000Z,981333,"SE","paid",7184
2472,2026-01-03 18:35:09.000Z,574922,"PL","paid",2249
2473,2026-01-03 18:37:03.000Z,825019,"SE","paid",349
2474,2026-01-03 18:38:57.000Z,707256,"US","paid",3908
2475,2026-01-03 18:40:07.000Z,559569,"SE","refunded",9022
2476,2026-01-03 18:42:13.000Z,781718,"UK","paid",8698
2477,2026-01-03 18:43:19.000Z,443767,"UK","paid",6248
2478,2026-01-03 18:44:53.000Z,414244,"UK","paid",3080
2479,2026-01-03 18:46:59.000Z,896013,"DE","paid",610
2480,2026-01-03 18:48:05.000Z,312482,"UK","paid",1953
2481,2026-01-03 18:49:27.000Z,618707,"SE","paid",4986
2482,2026-01-03 18:51:37.000Z,992240,"FR","paid",9896
2483,2026-01-03 18:52:55.000Z,234601,"DE","paid",6209
2484,2026-01-03 18:54:37.000Z,970446,"DE","paid",7375
2485,2026-01-03 18:56:43.000Z,819695,"UK","paid",5194
2486,2026-01-03 18:57:37.000Z,826972,"UK","paid",3341
2487,2026-01-03 18:59:47.000Z,296005,"UK","paid",5294
2488,2026-01-03 19:00:41.000Z,110202,"FR","paid",8084
2489,2026-01-03 19:02:27.000Z,805611,"UK","paid",2843
2490,2026-01-03 19:04:09.000Z,887336,"UK","paid",9910
2491,2026-01-03 19:05:39.000Z,532129,"UK","paid",3033
2492,2026-01-03 19:08:01.000Z,893254,"PL","paid",2074
2493,2026-01-03 19:09:31.000Z,357447,"UK","paid",2882
2494,2026-01-03 19:11:17.000Z,404436,"SE","paid",2747
2495,2026-01-03 19:12:11.000Z,235613,"US","paid",9310
2496,2026-01-03 19:14:21.000Z,272786,"US","paid",8816
2497,2026-01-03 19:15:47.000Z,806115,"UK","paid",6774
2498,2026-01-03 19:16:57.000Z,357408,"UK","paid",4186
2499,2026-01-03 19:18:31.000Z,628185,"US","paid",9736
2500,2026-01-03 19:20:17.000Z,228894,"UK","cancelled",6257
2501,2026-01-03 19:22:23.000Z,971423,"FR","paid",1662
2502,2026-01-03 19:23:49.000Z,208812,"PL","paid",3905
2503,2026-01-03 19:25:07.000Z,495413,"UK","paid",4464
2504,2026-01-03 19:26:57.000Z,497226,"UK","cancelled",6152
2505,2026-01-03 19:28:15.000Z,428987,"UK","paid",236
2506,2026-01-03 19:30:25.000Z,247160,"SE","paid",4296
2507,2026-01-03 19:31:55.000Z,640753,"UK","paid",1473
2508,2026-01-03 19:33:01.000Z,272022,"FR","paid",310
2509,2026-01-03 19:34:59.000Z,188823,"FR","paid",7785
2510,2026-01-03 19:37:01.000Z,566788,"DE","paid",7793
2511,2026-01-03 19:37:55.000Z,344685,"PL","paid",8386
2512,2026-01-03 19:40:13.000Z,864866,"UK","paid",8805
2513,2026-01-03 19:41:19.000Z,349555,"UK","paid",8848
2514,2026-01-03 19:43:29.000Z,189808,"US","paid",4087
2515,2026-01-03 19:44:43.000Z,599945,"PL","paid",1064
2516,2026-01-03 19:46:37.000Z,318382,"PL","paid",248
2517,2026-01-03 19:48:15.000Z,111983,"DE","paid",8317
2518,2026-01-03 19:49:41.000Z,629532,"FR","paid",6269
2519,2026-01-03 19:51:31.000Z,490405,"UK","paid",4182
2520,2026-01-03 19:52:49.000Z,401466,"US","cancelled",584
2521,2026-01-03 19:54:59.000Z,887019,"UK","paid",5758
2522,2026-01-03 19:56:33.000Z,216456,"DE","paid",6133
2523,2026-01-03 19:57:23.000Z,521089,"UK","paid",528
2524,2026-01-03 19:59:29.000Z,638118,"UK","paid",8283
2525,2026-01-03 20:01:27.000Z,259719,"DE","paid",4203
2526,2026-01-03 20:02:49.000Z,251604,"UK","refunded",8242
2527,2026-01-03 20:03:59.000Z,585117,"SE","paid",165
2528,2026-01-03 20:05:25.000Z,696466,"SE","paid",2681
2529,2026-01-03 20:07:23.000Z,546307,"UK","refunded",8887
2530,2026-01-03 20:08:33.000Z,308320,"UK","paid",3079
2531,2026-01-03 20:10:19.000Z,453049,"SE","paid",3098
2532,2026-01-03 20:12:01.000Z,755454,"FR","paid",1611
2533,2026-01-03 20:13:47.000Z,575103,"US","paid",5025
2534,2026-01-03 20:15:45.000Z,314604,"UK","paid",8363
2535,2026-01-03 20:17:11.000Z,705013,"FR","paid",6739
2536,2026-01-03 20:19:01.000Z,894026,"UK","paid",7506
2537,2026-01-03 20:20:51.000Z,457179,"FR","paid",4543
2538,2026-01-03 20:22:17.000Z,320728,"UK","paid",8744
2539,2026-01-03 20:23:19.000Z,896753,"FR","paid",2194
2540,2026-01-03 20:25:41.000Z,402038,"US","refunded",8069
2541,2026-01-03 20:26:35.000Z,514135,"US","paid",8134
2542,2026-01-03 20:28:49.000Z,535172,"PL","paid",921
2543,2026-01-03 20:29:35.000Z,688781,"UK","paid",2180
2544,2026-01-03 20:31:37.000Z,925026,"DE","paid",8487
2545,2026-01-03 20:32:51.000Z,561523,"FR","paid",3104
2546,2026-01-03 20:34:25.000Z,529840,"SE","paid",9037
2547,2026-01-03 20:36:19.000Z,268137,"UK","paid",8281
2548,2026-01-03 20:38:29.000Z,925710,"UK","paid",3448
2549,2026-01-03 20:39:59.000Z,431663,"PL","refunded",2167
2550,2026-01-03 20:41:49.000Z,134076,"US","paid",5975
2551,2026-01-03 20:43:11.000Z,391941,"DE","paid",9860
2552,2026-01-03 20:44:13.000Z,925306,"SE","paid",3316
2553,2026-01-03 20:46:03.000Z,316139,"DE","paid",8120
2554,2026-01-03 20:47:33.000Z,353032,"PL","paid",9666
2555,2026-01-03 20:49:31.000Z,643873,"DE","paid",8141
2556,2026-01-03 20:51:05.000Z,121990,"UK","paid",5816
2557,2026-01-03 20:52:35.000Z,199143,"PL","paid",3210
2558,2026-01-03 20:53:49.000Z,991540,"FR","refunded",9519
2559,2026-01-03 20:55:35.000Z,856669,"UK","paid",9683
2560,2026-01-03 20:57:45.000Z,898642,"UK","paid",8997
2561,2026-01-03 20:59:27.000Z,541827,"DE","paid",1143
2562,2026-01-03 21:00:49.000Z,308352,"DE","refunded",4067
2563,2026-01-03 21:02:51.000Z,420697,"UK","refunded",8339
2564,2026-01-03 21:04:17.000Z,706526,"US","paid",8413
2565,2026-01-03 21:06:07.000Z,454239,"SE","paid",4798
2566,2026-01-03 21:07:25.000Z,227180,"UK","paid",9099
2567,2026-01-03 21:08:39.000Z,662517,"US","paid",2213
2568,2026-01-03 21:10:33.000Z,564074,"DE","paid",3322
2569,2026-01-03 21:11:47.000Z,871611,"US","paid",7864
2570,2026-01-03 21:13:25.000Z,263992,"FR","paid",8842
2571,2026-01-03 21:15:19.000Z,322929,"US","cancelled",2847
2572,2026-01-03 21:16:37.000Z,175670,"SE","cancelled",2299
2573,2026-01-03 21:18:11.000Z,496727,"SE","cancelled",3037
2574,2026-01-03 21:20:01.000Z,984420,"UK","paid",1108
2575,2026-01-03 21:21:23.000Z,707085,"UK","paid",8898
2576,2026-01-03 21:23:49.000Z,662434,"PL","paid",9733
2577,2026-01-03 21:25:31.000Z,479859,"US","paid",143
2578,2026-01-03 21:26:33.000Z,843184,"UK","paid",9935
2579,2026-01-03 21:28:35.000Z,509129,"UK","paid",2173
2580,2026-01-03 21:29:45.000Z,273422,"UK","paid",7526
2581,2026-01-03 21:31:07.000Z,699887,"UK","paid",4456
2582,2026-01-03 21:33:13.000Z,457756,"SE","paid",2173
2583,2026-01-03 21:35:03.000Z,985829,"PL","paid",5125
2584,2026-01-03 21:36:01.000Z,552890,"UK","paid",2186
2585,2026-01-03 21:37:51.000Z,543243,"PL","paid",8861
2586,2026-01-03 21:39:17.000Z,219112,"UK","paid",5998
2587,2026-01-03 21:41:39.000Z,625057,"PL","paid",8929
2588,2026-01-03 21:42:29.000Z,566630,"DE","paid",1432
2589,2026-01-03 21:44:07.000Z,521031,"UK","paid",6277
2590,2026-01-03 21:46:01.000Z,771668,"US","paid",6024
2591,2026-01-03 21:47:43.000Z,254653,"FR","paid",3468
2592,2026-01-03 21:49:01.000Z,346674,"FR","refunded",9924
2593,2026-01-03 21:50:39.000Z,564355,"PL","paid",5421
2594,2026-01-03 21:52:21.000Z,699840,"PL","paid",466
2595,2026-01-03 21:54:31.000Z,688473,"FR","paid",6223
2596,2026-01-03 21:55:57.000Z,722782,"SE","paid",8893
2597,2026-01-03 21:57:47.000Z,840095,"UK","paid",4367
2598,2026-01-03 21:58:49.000Z,220620,"DE","paid",2094
2599,2026-01-03 22:00:47.000Z,669621,"SE","paid",7461
2600,2026-01-03 22:01:57.000Z,732714,"PL","paid",166
2601,2026-01-03 22:03:55.000Z,361755,"SE","paid",2333
2602,2026-01-03 22:05:45.000Z,719608,"US","paid",2128
2603,2026-01-03 22:06:43.000Z,922129,"SE","paid",8819
2604,2026-01-03 22:08:13.000Z,897942,"UK","paid",8045
2605,2026-01-03 22:10:07.000Z,850199,"UK","paid",9495
2606,2026-01-03 22:11:45.000Z,495300,"UK","paid",7162
2607,2026-01-03 22:13:43.000Z,511341,"DE","paid",4202
2608,2026-01-03 22:15:05.000Z,307746,"UK","cancelled",9377
2609,2026-01-03 22:16:59.000Z,924563,"SE","paid",9065
2610,2026-01-03 22:18:13.000Z,450960,"FR","paid",7399
2611,2026-01-03 22:20:19.000Z,284009,"DE","paid",9969
2612,2026-01-03 22:21:29.000Z,278222,"DE","paid",6608
2613,2026-01-03 22:23:39.000Z,908975,"UK","paid",3004
2614,2026-01-03 22:24:49.000Z,215228,"UK","paid",6498
2615,2026-01-03 22:26:31.000Z,173893,"UK","paid",321
2616,2026-01-03 22:28:09.000Z,331034,"FR","paid",3791
2617,2026-01-03 22:29:19.000Z,447947,"UK","paid",1977
2618,2026-01-03 22:31:05.000Z,127016,"UK","paid",5949
2619,2026-01-03 22:33:03.000Z,413057,"UK","paid",9988
2620,2026-01-03 22:34:13.000Z,911270,"PL","paid",7522
2621,2026-01-03 22:36:31.000Z,507271,"UK","paid",1431
2622,2026-01-03 22:38:09.000Z,804212,"SE","refunded",8299
2623,2026-01-03 22:39:43.000Z,865469,"US","paid",6020
2624,2026-01-03 22:40:41.000Z,683570,"US","paid",8310
2625,2026-01-03 22:42:31.000Z,598563,"UK","paid",8555
2626,2026-01-03 22:43:49.000Z,431744,"UK","paid",1436
2627,2026-01-03 22:45:55.000Z,172153,"US","paid",9806
2628,2026-01-03 22:47:01.000Z,229662,"UK","paid",9892
2629,2026-01-03 22:48:51.000Z,251455,"FR","paid",7335
2630,2026-01-03 22:50:57.000Z,933804,"PL","paid",4328
2631,2026-01-03 22:52:35.000Z,393685,"UK","paid",8445
2632,2026-01-03 22:53:57.000Z,635530,"UK","paid",3841
2633,2026-01-03 22:55:51.000Z,446427,"UK","paid",4844
2634,2026-01-03 22:57:29.000Z,434968,"SE","paid",4453
2635,2026-01-03 22:58:31.000Z,755633,"UK","refunded",8289
2636,2026-01-03 23:00:25.000Z,209590,"FR","paid",4421
2637,2026-01-03 23:02:15.000Z,492023,"FR","paid",5541
2638,2026-01-03 23:04:05.000Z,944196,"DE","paid",2587
2639,2026-01-03 23:05:15.000Z,813549,"PL","paid",794
2640,2026-01-03 23:06:29.000Z,467266,"UK","cancelled",5144
2641,2026-01-03 23:08:23.000Z,877683,"UK","paid",5159
2642,2026-01-03 23:10:17.000Z,546320,"US","paid",9643
2643,2026-01-03 23:11:31.000Z,912297,"PL","paid",2087
2644,2026-01-03 23:13:21.000Z,406990,"PL","paid",1273
2645,2026-01-03 23:14:43.000Z,804175,"DE","paid",7299
2646,2026-01-03 23:16:17.000Z,918652,"FR","paid",2910
2647,2026-01-03 23:18:27.000Z,456325,"UK","paid",5701
2648,2026-01-03 23:19:53.000Z,216794,"US","paid",4067
2649,2026-01-03 23:21:35.000Z,504619,"UK","paid",7876
2650,2026-01-03 23:22:33.000Z,293800,"DE","paid",8955
2651,2026-01-03 23:25:03.000Z,431073,"UK","paid",1618
2652,2026-01-03 23:26:13.000Z,847206,"UK","paid",864
2653,2026-01-03 23:28:11.000Z,594567,"DE","paid",5796
2654,2026-01-03 23:29:17.000Z,447956,"UK","paid",450
2655,2026-01-03 23:30:55.000Z,708477,"SE","cancelled",499
2656,2026-01-03 23:32:41.000Z,746226,"SE","paid",5831
2657,2026-01-03 23:33:55.000Z,507523,"UK","paid",3576
2658,2026-01-03 23:36:17.000Z,241408,"UK","paid",4340
2659,2026-01-03 23:37:11.000Z,627705,"SE","paid",7096
2660,2026-01-03 23:39:21.000Z,870078,"FR","paid",4083
2661,2026-01-03 23:40:39.000Z,643679,"US","paid",8861
2662,2026-01-03 23:42:01.000Z,168524,"UK","paid",6754
2663,2026-01-03 23:44:19.000Z,102325,"FR","paid",8360
2664,2026-01-03 23:45:21.000Z,951050,"UK","paid",415
2665,2026-01-03 23:47:31.000Z,722843,"FR","paid",8795
2666,2026-01-03 23:48:53.000Z,364088,"UK","paid",7912
2667,2026-01-03 23:50:23.000Z,808561,"FR","paid",3579
2668,2026-01-03 23:52:01.000Z,668822,"US","paid",5876
2669,2026-01-03 23:54:07.000Z,227191,"US","paid",9025
2670,2026-01-03 23:55:21.000Z,239588,"PL","paid",963
2671,2026-01-03 23:56:59.000Z,540429,"UK","paid",1793
2672,2026-01-03 23:58:33.000Z,741186,"DE","cancelled",3487
2673,2026-01-04 00:00:11.000Z,999667,"FR","paid",9511
2674,2026-01-04 00:02:09.000Z,594448,"SE","paid",2769
2675,2026-01-04 00:03:43.000Z,253705,"UK","paid",3101
2676,2026-01-04 00:04:57.000Z,313262,"UK","cancelled",4337
2677,2026-01-04 00:06:59.000Z,134607,"PL","paid",7661
2678,2026-01-04 00:07:53.000Z,594044,"US","cancelled",7504
2679,2026-01-04 00:09:59.000Z,433573,"DE","paid",9151
2680,2026-01-04 00:11:33.000Z,710170,"SE","cancelled",8914
2681,2026-01-04 00:13:31.000Z,416971,"DE","paid",2430
2682,2026-01-04 00:15:05.000Z,275848,"PL","paid",1420
2683,2026-01-04 00:15:55.000Z,593441,"DE","paid",7235
2684,2026-01-04 00:18:17.000Z,483206,"UK","refunded",3464
2685,2026-01-04 00:19:23.000Z,805255,"PL","paid",9488
2686,2026-01-04 00:21:29.000Z,326484,"FR","cancelled",7379
2687,2026-01-04 00:22:31.000Z,852349,"UK","paid",8337
2688,2026-01-04 00:24:45.000Z,647186,"UK","paid",5051
2689,2026-01-04 00:26:03.000Z,932707,"DE","paid",9515
2690,2026-01-04 00:27:29.000Z,121856,"DE","refunded",3824
2691,2026-01-04 00:29:31.000Z,685881,"UK","paid",8905
2692,2026-01-04 00:30:37.000Z,789950,"US","paid",6684
2693,2026-01-04 00:32:19.000Z,543295,"SE","paid",3915
2694,2026-01-04 00:34:13.000Z,591372,"UK","paid",1522
2695,2026-01-04 00:35:51.000Z,245173,"US","paid",9898
2696,2026-01-04 00:37:09.000Z,284394,"DE","paid",5307
2697,2026-01-04 00:39:19.000Z,750267,"US","paid",3468
2698,2026-01-04 00:40:37.000Z,549368,"FR","paid",2707
2699,2026-01-04 00:42:03.000Z,740817,"US","paid",9912
2700,2026-01-04 00:44:13.000Z,185910,"SE","refunded",1142
2701,2026-01-04 00:45:15.000Z,529975,"SE","paid",480
2702,2026-01-04 00:47:21.000Z,820164,"UK","paid",8818
2703,2026-01-04 00:48:27.000Z,286253,"UK","paid",6930
2704,2026-01-04 00:50:37.000Z,205346,"PL","refunded",1844
2705,2026-01-04 00:51:35.000Z,280307,"US","paid",8574
2706,2026-01-04 00:54:01.000Z,299856,"UK","paid",9350
2707,2026-01-04 00:54:47.000Z,410025,"UK","paid",161
2708,2026-01-04 00:56:29.000Z,800750,"UK","refunded",5372
2709,2026-01-04 00:58:39.000Z,453263,"UK","paid",4942
2710,2026-01-04 01:00:29.000Z,981276,"SE","refunded",9114
2711,2026-01-04 01:01:15.000Z,939045,"PL","paid",6720
2712,2026-01-04 01:02:57.000Z,405050,"UK","paid",3261
2713,2026-01-04 01:04:55.000Z,416171,"PL","paid",8547
2714,2026-01-04 01:06:53.000Z,768872,"UK","paid",6217
2715,2026-01-04 01:07:43.000Z,221985,"PL","paid",4584
2716,2026-01-04 01:09:53.000Z,847398,"DE","cancelled",892
2717,2026-01-04 01:11:19.000Z,516487,"UK","paid",2019
2718,2026-01-04 01:13:25.000Z,277236,"US","paid",6928
2719,2026-01-04 01:14:59.000Z,266013,"FR","paid",8803
2720,2026-01-04 01:16:13.000Z,476530,"FR","paid",6950
2721,2026-01-04 01:17:43.000Z,761283,"PL","paid",1282
2722,2026-01-04 01:19:05.000Z,389088,"PL","paid",887
2723,2026-01-04 01:21:03.000Z,268569,"FR","paid",9661
2724,2026-01-04 01:22:57.000Z,101726,"SE","refunded",184
2725,2026-01-04 01:23:59.000Z,846111,"UK","paid",9544
2726,2026-01-04 01:26:21.000Z,482796,"DE","paid",3021
2727,2026-01-04 01:27:19.000Z,972117,"SE","paid",3287
2728,2026-01-04 01:28:41.000Z,650922,"PL","paid",3479
2729,2026-01-04 01:31:07.000Z,950011,"SE","paid",3737
2730,2026-01-04 01:32:01.000Z,288888,"US","paid",6017
2731,2026-01-04 01:34:19.000Z,687089,"SE","paid",5915
2732,2026-01-04 01:35:13.000Z,772246,"UK","paid",3971
2733,2026-01-04 01:36:51.000Z,162167,"UK","paid",259
2734,2026-01-04 01:38:29.000Z,738468,"UK","paid",5416
2735,2026-01-04 01:40:47.000Z,827309,"DE","paid",5535
2736,2026-01-04 01:41:37.000Z,613122,"UK","paid",5973
2737,2026-01-04 01:43:43.000Z,936851,"SE","paid",6136
2738,2026-01-04 01:44:53.000Z,506384,"FR","refunded",9227
2739,2026-01-04 01:47:23.000Z,190537,"DE","paid",4049
2740,2026-01-04 01:48:41.000Z,808878,"DE","paid",7422
2741,2026-01-04 01:50:11.000Z,449711,"UK","paid",1451
2742,2026-01-04 01:51:49.000Z,501372,"UK","paid",8083
2743,2026-01-04 01:52:59.000Z,288165,"UK","paid",3853
2744,2026-01-04 01:54:49.000Z,154618,"FR","paid",2210
2745,2026-01-04 01:56:27.000Z,946379,"UK","paid",4187
2746,2026-01-04 01:58:41.000Z,740616,"UK","paid",4308
2747,2026-01-04 01:59:43.000Z,996961,"UK","paid",3699
2748,2026-01-04 02:01:21.000Z,685382,"PL","paid",4147
2749,2026-01-04 02:03:19.000Z,658343,"UK","paid",4469
2750,2026-01-04 02:04:21.000Z,251508,"SE","paid",9071
2751,2026-01-04 02:06:15.000Z,716765,"US","paid",871
2752,2026-01-04 02:08:21.000Z,783634,"US","paid",3084
2753,2026-01-04 02:10:03.000Z,558819,"UK","paid",9484
2754,2026-01-04 02:11:17.000Z,531136,"UK","paid",4121
2755,2026-01-04 02:13:07.000Z,756089,"US","paid",6384
2756,2026-01-04 02:14:25.000Z,904510,"UK","paid",9008
2757,2026-01-04 02:16:27.000Z,735455,"FR","paid",3415
2758,2026-01-04 02:17:57.000Z,120748,"PL","paid",7864
2759,2026-01-04 02:19:27.000Z,815061,"UK","paid",7950
2760,2026-01-04 02:21:13.000Z,925290,"UK","paid",166
2761,2026-01-04 02:22:15.000Z,805435,"UK","paid",560
2762,2026-01-04 02:24:29.000Z,187352,"SE","paid",1365
2763,2026-01-04 02:25:31.000Z,922257,"UK","paid",4570
2764,2026-01-04 02:27:29.000Z,607638,"FR","paid",2811
2765,2026-01-04 02:28:39.000Z,589431,"FR","paid",9544
2766,2026-01-04 02:30:53.000Z,944548,"DE","paid",1745
2767,2026-01-04 02:31:59.000Z,589197,"PL","paid",5406
2768,2026-01-04 02:33:33.000Z,660834,"UK","paid",1892
2769,2026-01-04 02:35:43.000Z,983187,"UK","paid",225
2770,2026-01-04 02:37:01.000Z,162608,"US","paid",554
2771,2026-01-04 02:38:59.000Z,512009,"PL","paid",9571
2772,2026-01-04 02:40:09.000Z,594542,"PL","paid",9262
2773,2026-01-04 02:41:35.000Z,617391,"DE","paid",126
2774,2026-01-04 02:43:21.000Z,472860,"FR","paid",6779
2775,2026-01-04 02:45:11.000Z,996613,"UK","paid",3428
2776,2026-01-04 02:47:05.000Z,538650,"US","paid",718
2777,2026-01-04 02:48:15.000Z,613803,"UK","paid",2798
2778,2026-01-04 02:50:09.000Z,381800,"DE","paid",2814
2779,2026-01-04 02:51:59.000Z,406113,"UK","paid",8545
2780,2026-01-04 02:53:09.000Z,227526,"UK","paid",9236
2781,2026-01-04 02:55:07.000Z,281127,"DE","paid",9261
2782,2026-01-04 02:56:25.000Z,481748,"UK","paid",5598
2783,2026-01-04 02:57:39.000Z,155805,"SE","paid",342
2784,2026-01-04 02:59:45.000Z,128114,"SE","paid",4049
2785,2026-01-04 03:01:31.000Z,769283,"UK","paid",1629
2786,2026-01-04 03:03:05.000Z,275360,"UK","paid",9086
2787,2026-01-04 03:04:27.000Z,885305,"SE","paid",1158
2788,2026-01-04 03:06:33.000Z,963934,"FR","paid",5046
2789,2026-01-04 03:08:03.000Z,298527,"US","paid",3430
2790,2026-01-04 03:09:09.000Z,797036,"UK","refunded",5197
2791,2026-01-04 03:11:15.000Z,706165,"FR","paid",1149
2792,2026-01-04 03:12:29.000Z,776042,"UK","paid",9331
2793,2026-01-04 03:14:07.000Z,411003,"FR","paid",1822
2794,2026-01-04 03:15:49.000Z,837848,"UK","paid",9981
2795,2026-01-04 03:17:19.000Z,563281,"FR","paid",1236
2796,2026-01-04 03:18:53.000Z,423958,"US","paid",9894
2797,2026-01-04 03:20:47.000Z,497655,"US","paid",865
2798,2026-01-04 03:22:33.000Z,869604,"PL","paid",505
2799,2026-01-04 03:24:19.000Z,397773,"UK","paid",1881
2800,2026-01-04 03:25:21.000Z,404098,"DE","paid",5799
2801,2026-01-04 03:26:47.000Z,844307,"FR","paid",5794
2802,2026-01-04 03:29:09.000Z,674672,"SE","paid",5997
2803,2026-01-04 03:30:07.000Z,965993,"UK","paid",4640
2804,2026-01-04 03:32:01.000Z,350350,"UK","paid",3342
2805,2026-01-04 03:33:23.000Z,553615,"PL","paid",4540
2806,2026-01-04 03:34:53.000Z,360828,"US","paid",930
2807,2026-01-04 03:36:35.000Z,445733,"DE","paid",7410
2808,2026-01-04 03:38:01.000Z,147162,"SE","paid",2881
2809,2026-01-04 03:39:39.000Z,519403,"DE","paid",4640
2810,2026-01-04 03:41:13.000Z,687880,"PL","paid",7371
2811,2026-01-04 03:43:23.000Z,744673,"DE","paid",7114
2812,2026-01-04 03:45:09.000Z,456262,"UK","paid",6253
2813,2026-01-04 03:46:15.000Z,406311,"PL","refunded",8629
2814,2026-01-04 03:48:13.000Z,330612,"FR","paid",1043
2815,2026-01-04 03:50:07.000Z,316349,"UK","paid",2712
2816,2026-01-04 03:51:13.000Z,396178,"UK","paid",293
2817,2026-01-04 03:53:27.000Z,249635,"DE","paid",9176
2818,2026-01-04 03:54:53.000Z,237504,"DE","paid",9446
2819,2026-01-04 03:56:23.000Z,202457,"UK","paid",7323
2820,2026-01-04 03:57:41.000Z,848638,"US","refunded",2539
2821,2026-01-04 03:59:23.000Z,359103,"SE","paid",9143
2822,2026-01-04 04:00:49.000Z,400972,"UK","paid",5993
2823,2026-01-04 04:02:27.000Z,943253,"US","paid",8727
2824,2026-01-04 04:04:09.000Z,331018,"DE","paid",5816
2825,2026-01-04 04:06:15.000Z,241467,"US","paid",9236
2826,2026-01-04 04:07:21.000Z,205496,"FR","paid",1284
2827,2026-01-04 04:09:11.000Z,834609,"US","paid",5000
2828,2026-01-04 04:11:09.000Z,470550,"SE","paid",3484
2829,2026-01-04 04:12:31.000Z,125655,"SE","paid",8016
2830,2026-01-04 04:13:57.000Z,875044,"UK","cancelled",7244
2831,2026-01-04 04:15:47.000Z,444557,"UK","paid",9178
2832,2026-01-04 04:17:33.000Z,776066,"PL","paid",2604
2833,2026-01-04 04:18:35.000Z,907251,"US","paid",3981
2834,2026-01-04 04:20:45.000Z,318864,"UK","paid",8782
2835,2026-01-04 04:22:15.000Z,635177,"UK","paid",385
2836,2026-01-04 04:23:17.000Z,686382,"UK","paid",7541
2837,2026-01-04 04:25:15.000Z,508623,"UK","paid",333
2838,2026-01-04 04:27:13.000Z,895164,"SE","paid",7263
2839,2026-01-04 04:28:11.000Z,217125,"PL","paid",5300
